00:1f:45:81:5f:5a,a0:cf:5b:3f:a6:91,a0:cf:5b:3f:a6:92,a0:cf:5b:3f:a6:94,86:ba:c7:cd:ee:1e,a0:cf:5b:3d:e3:ad,a0:cf:5b:3d:e3:ae,00:1f:45:96:93:db,a0:cf:5b:3d:e3:ab,64:70:02:3e:ab:2f,a0:cf:5b:3f:87:4b,a0:cf:5b:3f:87:4d,a0:cf:5b:3f:87:4e,6c:62:6d:16:1a:51,40:61:86:a7:92:e6,a0:cf:5b:0e:37:62,a0:cf:5b:0e:37:61,a0:cf:5b:0e:37:64,00:1f:45:81:5f:58,00:1f:45:81:5f:59,a0:cf:5b:3f:91:7e,00:0b:6b:84:b4:91,00:26:99:8b:86:c4,00:26:99:8b:86:c5,00:26:99:8b:86:c0,00:26:99:8b:86:c1,a0:cf:5b:0e:37:6e,00:26:99:8b:86:c3,64:ae:0c:bf:c6:64,64:ae:0c:bf:c6:61,00:0b:6b:db:08:fc,64:ae:0c:bf:c6:62,a0:cf:5b:0e:37:6b,00:0b:6b:84:b5:e3,84:c9:b2:aa:16:8c,a0:cf:5b:3d:a0:94,02:6f:81:fc:85:98,a0:cf:5b:3d:a0:91,a0:cf:5b:3d:a0:92,a0:cf:5b:0e:d9:9b,00:1f:45:81:6d:ca,a0:cf:5b:0e:37:6d,a0:cf:5b:0e:d9:9e,a0:cf:5b:0e:d9:9d,64:70:02:3e:aa:11,a0:cf:5b:3e:e0:91,a0:cf:5b:3e:e0:92,a0:cf:5b:3e:e0:94,00:0b:6b:db:08:e2,64:70:02:3e:ab:30,02:6f:81:fc:8a:58,a0:cf:5b:00:75:9e,a0:cf:5b:00:75:9d,00:1f:45:81:6d:c9,00:1f:45:81:6d:c8,a0:cf:5b:00:75:9b,8a:41:af:71:d8:37,64:70:02:3e:aa:d9,a0:cf:5b:3d:7d:a1,a0:cf:5b:3e:e0:9d,a0:cf:5b:3e:e0:9e,a2:05:43:d6:39:7a,00:0b:6b:db:08:ec,00:11:09:0c:52:8d,64:70:02:3e:aa:ef,02:2d:cd:07:25:07,a2:05:43:d0:23:80,a0:cf:5b:3d:e0:8b,02:9c:1c:e2:ce:24,a0:cf:5b:3d:e0:8d,a0:cf:5b:3d:e0:8e,00:0b:6b:84:b5:bc,00:0b:6b:db:08:c8,00:1f:45:81:49:59,64:70:02:3e:9f:63,a0:cf:5b:3d:7d:a2,02:6f:81:fb:ee:f0,a0:cf:5b:3e:e0:9b,a0:cf:5b:00:1d:8e,a0:cf:5b:00:1d:8d,a0:cf:5b:00:1d:8b,00:23:12:fc:66:8f,00:0b:6b:db:08:f9,00:12:bf:b3:78:f4,a0:cf:5b:3d:7d:a4,00:0b:6b:db:08:cb,a0:cf:5b:3f:bd:fb,00:1f:45:81:49:58,a0:cf:5b:3f:bd:fe,a0:cf:5b:9f:68:6b,a0:cf:5b:3d:9d:34,a0:cf:5b:3d:9d:32,a0:cf:5b:3d:9d:31,ba:eb:90:ee:1b:d2,a0:cf:5b:3f:91:7d,a0:cf:5b:9f:68:64,a0:cf:5b:3f:91:7b,a0:cf:5b:9f:68:62,a0:cf:5b:9f:68:61,00:1f:45:81:49:5a,a0:cf:5b:fa:41:dd,a0:cf:5b:fa:41:de,a0:cf:5b:fa:41:db,00:0b:6b:84:b2:96,00:17:9a:f9:b8:7b,a0:cf:5b:9f:68:6e,a0:cf:5b:9f:68:6d,10:9a:dd:8e:0e:77,a0:cf:5b:3f:bd:fd,00:0b:6b:db:09:02,a0:cf:5b:3f:bf:cd,a0:cf:5b:3f:bf:ce,a0:cf:5b:3f:bf:cb,a0:cf:5b:00:ee:eb,a0:cf:5b:00:ee:ee,a0:cf:5b:00:ee:ed,xcoordinate,ycoordinate,class
-100,-100,-100,-100,-100,-58,-57,-100,-58,-32,-80,-80,-79,-100,-100,-83,-85,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-82,-82,-82,-88,-38,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-89,-48,-100,-100,-82,-100,-83,-81,-88,-100,-100,-47,-100,-100,-100,-100,-100,-100,-100,-89,-89,-100,-100,-70,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-63,-66,-63,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-74,-73,-75,14.18,10.9,12
-100,-100,-100,-100,-100,-57,-56,-100,-57,-32,-80,-81,-80,-100,-100,-83,-84,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-82,-83,-81,-85,-37,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-89,-47,-100,-100,-82,-100,-83,-81,-88,-100,-100,-46,-100,-100,-100,-100,-100,-100,-100,-89,-89,-100,-100,-66,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-66,-66,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-74,-76,-74,14.18,10.9,12
-100,-100,-100,-100,-100,-56,-56,-100,-57,-32,-77,-80,-79,-100,-100,-85,-85,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-82,-82,-82,-87,-37,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-89,-48,-100,-100,-81,-100,-81,-81,-89,-100,-100,-44,-100,-100,-100,-100,-100,-100,-100,-89,-89,-100,-100,-70,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-67,-66,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-70,-73,-75,14.18,10.9,12
-100,-100,-100,-100,-100,-57,-57,-100,-58,-32,-79,-80,-79,-100,-100,-84,-84,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-83,-82,-81,-88,-37,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-89,-48,-100,-100,-82,-100,-81,-81,-88,-100,-100,-43,-100,-100,-100,-100,-100,-100,-100,-89,-89,-100,-100,-66,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-66,-62,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-75,-76,-75,14.18,10.9,12
-100,-100,-100,-100,-100,-56,-58,-100,-57,-32,-79,-80,-79,-100,-100,-83,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-82,-82,-81,-86,-37,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-89,-47,-100,-100,-82,-100,-81,-83,-88,-100,-100,-47,-100,-100,-100,-100,-100,-100,-100,-89,-89,-100,-100,-66,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-68,-68,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-75,-75,-74,14.18,10.9,12
-100,-100,-100,-100,-100,-57,-56,-100,-57,-38,-80,-78,-81,-100,-100,-83,-84,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-83,-82,-82,-86,-37,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-89,-48,-100,-100,-81,-100,-83,-81,-88,-100,-100,-45,-100,-100,-100,-100,-100,-100,-100,-89,-89,-100,-100,-69,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-67,-67,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-72,-76,-75,14.18,10.9,12
-100,-100,-100,-100,-100,-57,-57,-100,-57,-38,-79,-81,-79,-100,-100,-83,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-83,-82,-82,-88,-38,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-89,-48,-100,-100,-81,-100,-81,-81,-89,-100,-100,-44,-100,-100,-100,-100,-100,-100,-100,-89,-89,-100,-100,-66,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-66,-67,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-75,-73,-75,14.18,10.9,12
-100,-100,-100,-100,-100,-56,-57,-100,-57,-38,-81,-81,-79,-100,-100,-85,-84,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-82,-83,-82,-85,-38,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-89,-47,-100,-100,-82,-100,-82,-81,-88,-100,-100,-46,-100,-100,-100,-100,-100,-100,-100,-89,-89,-100,-100,-66,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-65,-67,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-74,-75,-74,14.18,10.9,12
-100,-100,-100,-100,-100,-71,-72,-100,-71,-34,-71,-70,-71,-100,-100,-78,-79,-78,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-79,-79,-79,-86,-43,-100,-100,-100,-100,-100,-100,-100,-69,-83,-100,-100,-100,-100,-89,-49,-100,-100,-79,-100,-80,-76,-89,-100,-100,-57,-83,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-75,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-76,-78,-100,-89,-100,-100,-100,-76,-100,-100,-100,-100,-73,-75,-74,11.57,13.86,13
-100,-100,-100,-100,-100,-70,-71,-100,-70,-34,-71,-71,-71,-100,-100,-78,-78,-79,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-78,-78,-79,-86,-43,-100,-100,-100,-100,-100,-100,-100,-69,-83,-100,-100,-100,-100,-90,-49,-100,-100,-79,-100,-77,-79,-89,-100,-100,-57,-83,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-74,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-76,-78,-100,-89,-100,-100,-100,-75,-100,-100,-100,-100,-72,-73,-75,11.57,13.86,13
-100,-100,-100,-100,-100,-70,-71,-100,-72,-35,-71,-71,-71,-100,-100,-77,-80,-78,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-79,-78,-79,-84,-42,-100,-100,-100,-100,-100,-100,-100,-70,-83,-100,-100,-100,-100,-90,-49,-100,-100,-79,-100,-77,-80,-89,-100,-100,-57,-83,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-74,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-78,-78,-100,-88,-100,-100,-100,-75,-100,-100,-100,-100,-73,-72,-73,11.57,13.86,13
-100,-100,-100,-100,-100,-72,-70,-100,-71,-33,-70,-71,-70,-100,-100,-77,-80,-80,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-79,-79,-80,-86,-43,-100,-100,-100,-100,-100,-100,-100,-69,-82,-100,-100,-100,-100,-90,-49,-100,-100,-76,-100,-76,-80,-88,-100,-100,-56,-83,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-76,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-73,-76,-100,-88,-100,-100,-100,-76,-100,-100,-100,-100,-76,-73,-73,11.57,13.86,13
-100,-100,-100,-100,-100,-70,-69,-100,-71,-34,-71,-70,-70,-100,-100,-80,-77,-79,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-78,-79,-78,-86,-43,-100,-100,-100,-100,-100,-100,-100,-70,-83,-100,-100,-100,-100,-90,-49,-100,-100,-78,-100,-79,-76,-89,-100,-100,-57,-83,-100,-100,-100,-100,-100,-100,-100,-100,-83,-100,-75,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-78,-100,-88,-100,-100,-100,-75,-100,-100,-100,-100,-75,-73,-74,11.57,13.86,13
-100,-100,-100,-100,-100,-71,-70,-100,-72,-33,-70,-71,-70,-100,-100,-78,-78,-79,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-85,-79,-78,-78,-86,-43,-100,-100,-100,-100,-100,-100,-100,-70,-82,-100,-100,-100,-100,-90,-49,-100,-100,-78,-100,-80,-79,-89,-100,-100,-57,-83,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-76,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-75,-77,-100,-88,-100,-100,-100,-75,-100,-100,-100,-100,-75,-75,-72,11.57,13.86,13
-100,-100,-100,-100,-100,-70,-71,-100,-70,-34,-71,-71,-71,-100,-100,-78,-77,-78,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-79,-79,-78,-86,-42,-100,-100,-100,-100,-100,-100,-100,-71,-82,-100,-100,-100,-100,-89,-49,-100,-100,-79,-100,-80,-80,-89,-100,-100,-57,-83,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-76,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-75,-77,-100,-88,-100,-100,-100,-76,-100,-100,-100,-100,-74,-75,-75,11.57,13.86,13
-100,-100,-100,-100,-100,-70,-70,-100,-71,-33,-70,-70,-72,-100,-100,-80,-78,-77,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-84,-79,-79,-79,-85,-43,-100,-100,-100,-100,-100,-100,-100,-70,-83,-100,-100,-100,-100,-90,-49,-100,-100,-79,-100,-79,-80,-89,-100,-100,-56,-83,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-74,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-76,-100,-88,-100,-100,-100,-74,-100,-100,-100,-100,-73,-75,-73,11.57,13.86,13
-100,-100,-100,-100,-100,-70,-71,-100,-72,-35,-71,-71,-70,-100,-100,-78,-77,-80,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-78,-79,-79,-85,-43,-100,-100,-100,-100,-100,-100,-100,-70,-82,-100,-100,-100,-100,-90,-49,-100,-100,-76,-100,-79,-77,-89,-100,-100,-57,-83,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-76,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-76,-76,-100,-88,-100,-100,-100,-76,-100,-100,-100,-100,-73,-73,-73,11.57,13.86,13
-100,-100,-100,-100,-100,-70,-72,-100,-71,-33,-70,-70,-70,-100,-100,-77,-80,-78,-100,-100,-100,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-83,-80,-79,-80,-86,-43,-100,-100,-100,-100,-100,-100,-100,-71,-82,-100,-100,-100,-100,-90,-50,-100,-100,-76,-100,-80,-80,-88,-100,-100,-57,-83,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-76,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-78,-76,-100,-88,-100,-100,-100,-75,-100,-100,-100,-100,-75,-75,-72,11.57,13.86,13
-100,-100,-100,-100,-100,-71,-70,-100,-67,-33,-67,-67,-67,-100,-100,-81,-81,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-79,-77,-87,-41,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-82,-100,-100,-89,-40,-100,-100,-75,-100,-75,-74,-100,-100,-100,-61,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-77,-76,-100,-89,-100,-100,-100,-62,-100,-100,-100,-100,-75,-76,-76,11.57,11.13,14
-100,-100,-100,-100,-100,-70,-71,-100,-70,-33,-68,-66,-68,-100,-100,-81,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-77,-77,-77,-86,-41,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-82,-100,-100,-89,-40,-100,-100,-78,-100,-75,-79,-100,-100,-100,-56,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-77,-100,-89,-100,-100,-100,-62,-100,-100,-100,-100,-77,-76,-76,11.57,11.13,14
-100,-100,-100,-100,-100,-68,-67,-100,-71,-33,-65,-67,-67,-100,-100,-81,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-77,-77,-86,-41,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-82,-100,-100,-89,-40,-100,-100,-75,-100,-74,-75,-100,-100,-100,-56,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-78,-76,-100,-89,-100,-100,-100,-62,-100,-100,-100,-100,-75,-76,-75,11.57,11.13,14
-100,-100,-100,-100,-100,-67,-67,-100,-71,-33,-66,-66,-67,-100,-100,-81,-83,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-79,-77,-87,-40,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-82,-100,-100,-89,-40,-100,-100,-74,-100,-75,-78,-100,-100,-100,-57,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-63,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-76,-100,-89,-100,-100,-100,-62,-100,-100,-100,-100,-76,-75,-76,11.57,11.13,14
-100,-100,-100,-100,-100,-71,-66,-100,-67,-35,-65,-63,-67,-100,-100,-81,-81,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-80,-79,-79,-87,-40,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-82,-100,-100,-89,-40,-100,-100,-79,-100,-79,-79,-100,-100,-100,-55,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-76,-77,-100,-89,-100,-100,-100,-62,-100,-100,-100,-100,-75,-76,-76,11.57,11.13,14
-100,-100,-100,-100,-100,-67,-70,-100,-70,-33,-67,-67,-67,-100,-100,-81,-81,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-79,-77,-79,-86,-41,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-82,-100,-100,-89,-40,-100,-100,-74,-100,-79,-75,-100,-100,-100,-57,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-75,-78,-100,-90,-100,-100,-100,-63,-100,-100,-100,-100,-76,-75,-76,11.57,11.13,14
-100,-100,-100,-100,-100,-70,-67,-100,-71,-34,-65,-67,-66,-100,-100,-81,-81,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-77,-79,-77,-85,-40,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-82,-100,-100,-89,-40,-100,-100,-75,-100,-75,-78,-100,-100,-100,-57,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-78,-76,-100,-89,-100,-100,-100,-61,-100,-100,-100,-100,-76,-76,-76,11.57,11.13,14
-100,-100,-100,-100,-100,-67,-71,-100,-67,-64,-67,-67,-68,-100,-100,-81,-83,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-77,-77,-86,-41,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-82,-100,-100,-89,-40,-100,-100,-74,-100,-75,-75,-100,-100,-100,-61,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-76,-78,-100,-90,-100,-100,-100,-63,-100,-100,-100,-100,-76,-75,-76,11.57,11.13,14
-100,-100,-100,-100,-100,-66,-70,-100,-67,-33,-67,-68,-67,-100,-100,-81,-83,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-79,-77,-85,-40,-100,-100,-100,-100,-100,-100,-100,-63,-100,-100,-82,-100,-100,-89,-40,-100,-100,-75,-100,-75,-74,-100,-100,-100,-56,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-77,-76,-100,-89,-100,-100,-100,-62,-100,-100,-100,-100,-76,-76,-76,11.57,11.13,14
-100,-100,-100,-100,-100,-71,-70,-100,-67,-33,-65,-66,-68,-100,-100,-81,-84,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-79,-77,-77,-85,-40,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-82,-100,-100,-89,-40,-100,-100,-74,-100,-75,-79,-100,-100,-100,-56,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-78,-77,-100,-89,-100,-100,-100,-63,-100,-100,-100,-100,-76,-75,-76,11.57,11.13,14
-100,-84,-86,-85,-89,-63,-64,-100,-62,-36,-100,-100,-100,-86,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-89,-89,-89,-89,-88,-100,-87,-100,-100,-100,-50,-100,-100,-100,-87,-40,-89,-72,-72,-88,-88,-73,-100,-63,-100,-100,-100,-100,-87,-83,-74,-100,-100,-100,-87,-100,-100,-79,-100,-100,-54,-100,-100,-100,-65,-67,-66,-100,-80,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-57,-58,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,20.71,5.26,15
-100,-86,-86,-83,-89,-66,-62,-100,-65,-37,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-88,-89,-89,-89,-88,-100,-88,-100,-100,-100,-49,-100,-100,-100,-87,-40,-89,-73,-72,-88,-88,-73,-100,-63,-100,-100,-100,-100,-88,-84,-73,-100,-100,-100,-88,-100,-100,-79,-100,-100,-56,-100,-100,-100,-65,-66,-67,-100,-80,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-58,-56,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,20.71,5.26,15
-100,-84,-86,-85,-89,-63,-64,-100,-63,-36,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-89,-89,-88,-88,-88,-100,-88,-100,-100,-100,-49,-100,-100,-100,-87,-40,-89,-72,-73,-88,-88,-72,-100,-62,-100,-100,-100,-100,-87,-84,-74,-100,-100,-100,-88,-100,-100,-79,-100,-100,-56,-100,-100,-100,-66,-66,-66,-100,-80,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-57,-56,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,20.71,5.26,15
-100,-86,-86,-86,-89,-65,-66,-100,-66,-36,-100,-100,-100,-87,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-89,-89,-88,-89,-88,-100,-88,-100,-100,-100,-50,-100,-100,-100,-88,-40,-89,-72,-74,-88,-87,-73,-100,-63,-100,-100,-100,-100,-88,-83,-74,-100,-100,-100,-87,-100,-100,-79,-100,-100,-56,-100,-100,-100,-67,-67,-66,-100,-80,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-56,-57,-55,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,20.71,5.26,15
-100,-84,-86,-85,-89,-66,-66,-100,-62,-36,-100,-100,-100,-85,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-89,-88,-89,-89,-88,-100,-88,-100,-100,-100,-50,-100,-100,-100,-87,-40,-89,-73,-73,-89,-87,-72,-100,-62,-100,-100,-100,-100,-87,-84,-88,-100,-100,-100,-87,-100,-100,-79,-100,-100,-55,-100,-100,-100,-67,-66,-67,-100,-80,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-57,-54,-57,-100,-100,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,20.71,5.26,15
